002225,03/15/2019,0.00,2
002225,03/29/2019,80.00,1
002225,03/29/2019,0.00,2
002225,04/12/2019,80.00,1
002225,04/12/2019,0.00,2
002225,04/26/2019,80.00,1
002225,04/26/2019,0.00,2
002225,05/10/2019,80.00,1
002225,05/10/2019,0.00,2
002225,05/24/2019,80.00,1
002225,05/24/2019,0.00,2
002225,06/07/2019,80.00,1
002225,06/07/2019,0.00,2
002225,06/21/2019,80.00,1
002225,06/21/2019,0.00,2
002225,07/05/2019,80.00,1
002225,07/05/2019,0.00,2
002225,07/19/2019,80.00,1
002225,07/19/2019,0.00,2
002225,08/02/2019,80.00,1
002225,08/02/2019,0.00,2
002225,08/16/2019,80.00,1
002225,08/16/2019,0.00,2
002225,08/30/2019,80.00,1
002225,08/30/2019,0.00,2
002225,09/13/2019,80.00,1
002225,09/13/2019,0.00,2
002225,09/27/2019,80.00,1
002225,09/27/2019,0.00,2
002225,10/11/2019,80.00,1
002225,10/11/2019,0.00,2
001476,01/04/2019,68.00,1
001476,01/04/2019,0.00,2
001476,01/18/2019,80.00,1
001476,01/18/2019,0.00,2
001476,02/01/2019,81.38,1
001476,02/01/2019,0.00,2
001476,02/15/2019,80.00,1
001476,02/15/2019,0.00,2
001476,03/01/2019,80.00,1
001476,03/01/2019,0.00,2
001476,03/15/2019,80.00,1
001476,03/15/2019,0.00,2
001476,03/29/2019,80.00,1
001476,03/29/2019,0.00,2
001476,04/12/2019,80.00,1
001476,04/12/2019,0.00,2
001476,04/26/2019,80.00,1
001476,04/26/2019,0.00,2
001476,05/10/2019,80.00,1
001476,05/10/2019,0.00,2
001476,05/24/2019,80.00,1
001476,05/24/2019,0.00,2
001476,06/07/2019,80.00,1
001476,06/07/2019,0.00,2
001476,06/21/2019,80.00,1
001476,06/21/2019,0.00,2
001476,07/05/2019,80.00,1
001476,07/05/2019,0.00,2
001476,07/19/2019,80.00,1
001476,07/19/2019,0.00,2
001476,08/02/2019,80.00,1
001476,08/02/2019,0.00,2
001476,08/16/2019,80.00,1
001476,08/16/2019,0.00,2
001476,08/30/2019,80.00,1
001476,08/30/2019,0.00,2
001476,09/13/2019,80.00,1
001476,09/13/2019,0.00,2
001476,09/27/2019,80.00,1
001476,09/27/2019,0.00,2
001476,10/11/2019,80.00,1
001476,10/11/2019,0.00,2
001419,01/04/2019,53.80,1
001419,01/04/2019,0.00,2
001419,01/18/2019,82.37,1
001419,01/18/2019,0.00,2
001419,02/01/2019,80.00,1
001419,02/01/2019,2.95,2
001419,02/15/2019,80.00,1
001419,02/15/2019,13.40,2
001419,03/01/2019,88.00,1
001419,03/01/2019,7.92,2
001419,03/15/2019,80.00,1
001419,03/15/2019,19.95,2
001419,03/29/2019,80.00,1
001419,03/29/2019,9.85,2
001419,04/12/2019,80.00,1
001419,04/12/2019,19.30,2
001419,04/26/2019,80.00,1
001419,04/26/2019,9.22,2
001419,05/10/2019,80.00,1
001419,05/10/2019,14.07,2
001419,05/24/2019,80.00,1
001419,05/24/2019,24.00,2
001419,06/07/2019,87.57,1
001419,06/07/2019,0.00,2
001419,06/21/2019,80.00,1
001419,06/21/2019,13.77,2
001419,07/05/2019,80.00,1
001419,07/05/2019,15.43,2
001419,07/19/2019,80.00,1
001419,07/19/2019,7.42,2
001419,08/02/2019,80.00,1
001419,08/02/2019,12.00,2
001419,08/16/2019,80.00,1
001419,08/16/2019,3.52,2
001419,08/30/2019,80.00,1
001419,08/30/2019,7.12,2
001419,09/13/2019,82.85,1
001419,09/13/2019,6.67,2
001419,09/27/2019,80.00,1
001419,09/27/2019,3.32,2
001419,10/11/2019,80.00,1
001419,10/11/2019,6.88,2
002145,01/04/2019,56.57,1
002145,01/04/2019,2.68,2
002145,01/18/2019,81.97,1
002145,01/18/2019,2.75,2
002145,02/01/2019,80.00,1
002145,02/01/2019,4.23,2
002145,02/15/2019,80.00,1
002145,02/15/2019,7.77,2
002145,03/01/2019,80.00,1
002145,03/01/2019,0.00,2
002145,03/15/2019,80.00,1
002145,03/15/2019,.57,2
002145,03/29/2019,80.00,1
002145,03/29/2019,2.43,2
002145,04/12/2019,81.48,1
002145,04/12/2019,2.70,2
002145,04/26/2019,80.00,1
002145,04/26/2019,3.08,2
002145,05/10/2019,80.00,1
002145,05/10/2019,5.33,2
002145,05/24/2019,80.00,1
002145,05/24/2019,11.32,2
002145,06/07/2019,81.80,1
002145,06/07/2019,4.78,2
002145,06/21/2019,80.00,1
002145,06/21/2019,17.40,2
002145,07/05/2019,80.00,1
002145,07/05/2019,19.77,2
002145,07/19/2019,86.87,1
002145,07/19/2019,0.00,2
002145,08/02/2019,76.88,1
002145,08/02/2019,8.40,2
002145,08/16/2019,79.95,1
002145,08/16/2019,.25,2
002145,08/30/2019,80.00,1
002145,08/30/2019,13.83,2
002145,09/13/2019,82.88,1
002145,09/13/2019,3.77,2
002145,09/27/2019,80.00,1
002145,09/27/2019,0.00,2
002145,10/11/2019,80.00,1
002145,10/11/2019,2.63,2
000620,01/04/2019,64.52,1
000620,01/04/2019,7.17,2
000620,01/18/2019,87.38,1
000620,01/18/2019,.87,2
000620,02/01/2019,120.00,1
000620,02/01/2019,13.02,2
000620,02/15/2019,80.00,1
000620,02/15/2019,7.77,2
000620,03/01/2019,88.00,1
000620,03/01/2019,9.07,2
000620,03/15/2019,79.55,1
000620,03/15/2019,0.00,2
000620,03/29/2019,80.00,1
000620,03/29/2019,3.07,2
000620,04/12/2019,80.00,1
000620,04/12/2019,7.67,2
000620,04/26/2019,78.53,1
000620,04/26/2019,5.72,2
000620,05/10/2019,80.00,1
000620,05/10/2019,4.35,2
000620,05/24/2019,80.00,1
000620,05/24/2019,2.83,2
000620,06/07/2019,212.71,1
000620,06/07/2019,0.00,2
002228,01/04/2019,57.62,1
002228,01/04/2019,.02,2
002228,01/18/2019,73.92,1
002228,01/18/2019,2.22,2
002228,02/01/2019,75.02,1
002228,02/01/2019,.20,2
002228,02/15/2019,68.07,1
002228,02/15/2019,0.00,2
002228,03/01/2019,76.87,1
002228,03/01/2019,0.00,2
002228,03/15/2019,80.00,1
002228,03/15/2019,13.07,2
002228,03/29/2019,77.05,1
002228,03/29/2019,0.00,2
002228,04/12/2019,80.00,1
002228,04/12/2019,6.17,2
002228,04/26/2019,79.52,1
002228,04/26/2019,2.67,2
002228,05/10/2019,43.75,1
002228,05/10/2019,0.00,2
002228,05/24/2019,76.98,1
002228,05/24/2019,1.40,2
002228,06/07/2019,70.12,1
002228,06/07/2019,0.00,2
002228,06/21/2019,60.63,1
002228,06/21/2019,0.00,2
002228,07/05/2019,72.42,1
002228,07/05/2019,0.00,2
002228,07/19/2019,53.83,1
002228,07/19/2019,0.00,2
002228,08/02/2019,76.33,1
002228,08/02/2019,0.00,2
002228,08/16/2019,71.58,1
002228,08/16/2019,0.00,2
002228,08/30/2019,75.70,1
002228,08/30/2019,0.00,2
002228,09/13/2019,68.67,1
002228,09/13/2019,0.00,2
002228,09/27/2019,71.23,1
002228,09/27/2019,0.00,2
002228,10/11/2019,71.20,1
002228,10/11/2019,1.08,2
100045,01/04/2019,56.00,1
100045,01/04/2019,0.00,2
100045,01/18/2019,72.00,1
100045,01/18/2019,0.00,2
100045,02/01/2019,80.00,1
100045,02/01/2019,0.00,2
100045,02/15/2019,80.00,1
100045,02/15/2019,0.00,2
100045,03/01/2019,80.00,1
100045,03/01/2019,0.00,2
100045,03/15/2019,80.00,1
100045,03/15/2019,0.00,2
100045,03/29/2019,80.00,1
100045,03/29/2019,0.00,2
100045,04/12/2019,80.00,1
100045,04/12/2019,0.00,2
100045,04/26/2019,80.00,1
100045,04/26/2019,0.00,2
100045,05/10/2019,80.00,1
100045,05/10/2019,0.00,2
100045,05/24/2019,80.00,1
100045,05/24/2019,0.00,2
100045,06/07/2019,80.00,1
100045,06/07/2019,0.00,2
100045,06/21/2019,80.00,1
100045,06/21/2019,0.00,2
100045,07/05/2019,80.00,1
100045,07/05/2019,0.00,2
100045,07/19/2019,80.00,1
100045,07/19/2019,0.00,2
100045,08/02/2019,80.00,1
100045,08/02/2019,0.00,2
100045,08/16/2019,80.00,1
100045,08/16/2019,0.00,2
100045,08/30/2019,80.00,1
100045,08/30/2019,0.00,2
100045,09/13/2019,80.00,1
100045,09/13/2019,0.00,2
100045,09/27/2019,80.00,1
100045,09/27/2019,0.00,2
100045,10/11/2019,80.00,1
100045,10/11/2019,0.00,2
002370,05/24/2019,15.28,1
002370,05/24/2019,0.00,2
002370,06/07/2019,72.38,1
002370,06/07/2019,0.00,2
002370,06/21/2019,80.00,1
002370,06/21/2019,.97,2
002370,07/05/2019,80.00,1
002370,07/05/2019,1.07,2
002370,07/19/2019,77.35,1
002370,07/19/2019,.35,2
002370,08/02/2019,79.35,1
002370,08/02/2019,0.00,2
002370,08/16/2019,79.58,1
002370,08/16/2019,.37,2
002370,08/30/2019,78.48,1
002370,08/30/2019,0.00,2
002370,09/13/2019,77.10,1
002370,09/13/2019,0.00,2
002370,09/27/2019,80.00,1
002370,09/27/2019,1.20,2
002370,10/11/2019,75.55,1
002370,10/11/2019,0.00,2
002376,06/07/2019,64.65,1
002376,06/07/2019,0.00,2
002376,06/21/2019,80.00,1
002376,06/21/2019,1.83,2
002376,07/05/2019,79.90,1
002376,07/05/2019,.73,2
002376,07/19/2019,79.35,1
002376,07/19/2019,.98,2
002376,08/02/2019,59.98,1
002376,08/02/2019,0.00,2
002376,08/16/2019,79.15,1
002376,08/16/2019,.38,2
002376,08/30/2019,79.52,1
002376,08/30/2019,.20,2
002376,09/13/2019,79.98,1
002376,09/13/2019,.78,2
002376,09/27/2019,56.15,1
002376,09/27/2019,0.00,2
002376,10/11/2019,79.70,1
002376,10/11/2019,0.00,2
000785,01/04/2019,68.00,1
000785,01/04/2019,0.00,2
000785,01/18/2019,72.00,1
000785,01/18/2019,0.00,2
000785,02/01/2019,80.00,1
000785,02/01/2019,0.00,2
000785,02/15/2019,80.00,1
000785,02/15/2019,0.00,2
000785,03/01/2019,80.00,1
000785,03/01/2019,0.00,2
000785,03/15/2019,80.00,1
000785,03/15/2019,0.00,2
000785,03/29/2019,80.00,1
000785,03/29/2019,0.00,2
000785,04/12/2019,80.00,1
000785,04/12/2019,0.00,2
000785,04/26/2019,80.00,1
000785,04/26/2019,0.00,2
000785,05/10/2019,80.00,1
000785,05/10/2019,0.00,2
000785,05/24/2019,80.00,1
000785,05/24/2019,0.00,2
000785,06/07/2019,80.00,1
000785,06/07/2019,0.00,2
000785,06/21/2019,80.00,1
000785,06/21/2019,0.00,2
000785,07/05/2019,80.00,1
000785,07/05/2019,0.00,2
000785,07/19/2019,80.00,1
000785,07/19/2019,0.00,2
000785,08/02/2019,80.00,1
000785,08/02/2019,0.00,2
000785,08/16/2019,80.00,1
000785,08/16/2019,0.00,2
000785,08/30/2019,80.00,1
000785,08/30/2019,0.00,2
000785,09/13/2019,80.00,1
000785,09/13/2019,0.00,2
000785,09/27/2019,80.00,1
000785,09/27/2019,0.00,2
000785,10/11/2019,120.00,1
000785,10/11/2019,0.00,2
000121,01/04/2019,52.00,1
000121,01/04/2019,0.00,2
000121,01/18/2019,80.00,1
000121,01/18/2019,0.00,2
000121,02/01/2019,80.00,1
000121,02/01/2019,0.00,2
000121,02/15/2019,80.00,1
000121,02/15/2019,0.00,2
000121,03/01/2019,80.00,1
000121,03/01/2019,0.00,2
000121,03/15/2019,80.00,1
000121,03/15/2019,0.00,2
000121,03/29/2019,80.00,1
000121,03/29/2019,0.00,2
000121,04/12/2019,80.00,1
000121,04/12/2019,0.00,2
000121,04/26/2019,80.00,1
000121,04/26/2019,0.00,2
000121,05/10/2019,80.00,1
000121,05/10/2019,0.00,2
000121,05/24/2019,80.00,1
000121,05/24/2019,0.00,2
000121,06/07/2019,80.00,1
000121,06/07/2019,0.00,2
000121,06/21/2019,80.00,1
000121,06/21/2019,0.00,2
000121,07/05/2019,80.00,1
000121,07/05/2019,0.00,2
000121,07/19/2019,80.00,1
000121,07/19/2019,0.00,2
000121,08/02/2019,80.00,1
000121,08/02/2019,0.00,2
000121,08/16/2019,80.00,1
000121,08/16/2019,0.00,2
000121,08/30/2019,80.00,1
000121,08/30/2019,0.00,2
000121,09/13/2019,80.00,1
000121,09/13/2019,0.00,2
000121,09/27/2019,80.00,1
000121,09/27/2019,0.00,2
000121,10/11/2019,80.00,1
000121,10/11/2019,0.00,2
000720,08/30/2019,80.00,1
000720,08/30/2019,0.00,2
000720,09/13/2019,80.00,1
000720,09/13/2019,0.00,2
000720,09/27/2019,80.00,1
000720,09/27/2019,0.00,2
000720,10/11/2019,80.00,1
000720,10/11/2019,0.00,2
100028,01/04/2019,36.00,1
100028,01/04/2019,0.00,2
100028,01/18/2019,28.00,1
100028,01/18/2019,0.00,2
100028,02/01/2019,56.00,1
100028,02/01/2019,0.00,2
100028,02/15/2019,56.00,1
100028,02/15/2019,0.00,2
100028,03/01/2019,56.00,1
100028,03/01/2019,0.00,2
100028,03/15/2019,56.00,1
100028,03/15/2019,0.00,2
100028,03/29/2019,56.00,1
100028,03/29/2019,0.00,2
100028,04/12/2019,202.04,1
100028,04/12/2019,0.00,2
100028,04/26/2019,0.00,1
100028,04/26/2019,0.00,2
000479,01/04/2019,64.00,1
000479,01/04/2019,0.00,2
000479,01/18/2019,72.00,1
000479,01/18/2019,0.00,2
000479,02/01/2019,104.00,1
000479,02/01/2019,0.00,2
000479,02/15/2019,80.00,1
000479,02/15/2019,0.00,2
000479,03/01/2019,80.00,1
000479,03/01/2019,0.00,2
000479,03/15/2019,80.00,1
000479,03/15/2019,0.00,2
000479,03/29/2019,80.00,1
000479,03/29/2019,0.00,2
000479,04/12/2019,80.00,1
000479,04/12/2019,0.00,2
000479,04/26/2019,80.00,1
000479,04/26/2019,0.00,2
000479,05/10/2019,80.00,1
000479,05/10/2019,0.00,2
000479,05/24/2019,80.00,1
000479,05/24/2019,0.00,2
000479,06/07/2019,80.00,1
000479,06/07/2019,0.00,2
000479,06/21/2019,80.00,1
000479,06/21/2019,0.00,2
000479,07/05/2019,80.00,1
000479,07/05/2019,0.00,2
000479,07/19/2019,80.00,1
000479,07/19/2019,0.00,2
000479,08/02/2019,80.00,1
000479,08/02/2019,0.00,2
000479,08/16/2019,80.00,1
000479,08/16/2019,0.00,2
000479,08/30/2019,80.00,1
000479,08/30/2019,0.00,2
000479,09/13/2019,80.00,1
000479,09/13/2019,0.00,2
000479,09/27/2019,80.00,1
000479,09/27/2019,0.00,2
000479,10/11/2019,80.00,1
000479,10/11/2019,0.00,2
000981,01/04/2019,69.97,1
000981,01/04/2019,2.92,2
001869,01/04/2019,56.28,1
001869,01/04/2019,14.63,2
001869,01/18/2019,82.57,1
001869,01/18/2019,2.83,2
001869,02/01/2019,80.00,1
001869,02/01/2019,7.75,2
001869,02/15/2019,80.00,1
001869,02/15/2019,11.55,2
001869,03/01/2019,88.00,1
001869,03/01/2019,13.50,2
001869,03/15/2019,80.00,1
001869,03/15/2019,14.45,2
001869,03/29/2019,80.00,1
001869,03/29/2019,0.00,2
001869,04/12/2019,80.00,1
001869,04/12/2019,.02,2
001869,04/26/2019,80.00,1
001869,04/26/2019,7.65,2
001869,05/10/2019,80.00,1
001869,05/10/2019,10.73,2
001869,05/24/2019,80.00,1
001869,05/24/2019,19.78,2
001869,06/07/2019,86.83,1
001869,06/07/2019,6.23,2
001869,06/21/2019,80.00,1
001869,06/21/2019,20.62,2
001869,07/05/2019,80.00,1
001869,07/05/2019,12.83,2
001869,07/19/2019,86.67,1
001869,07/19/2019,8.50,2
001869,08/02/2019,79.45,1
001869,08/02/2019,5.33,2
001869,08/16/2019,88.34,1
001869,08/16/2019,0.00,2
001991,01/04/2019,55.82,1
001991,01/04/2019,0.00,2
001991,01/18/2019,75.60,1
001991,01/18/2019,0.00,2
001991,02/01/2019,56.07,1
001991,02/01/2019,0.00,2
001991,02/15/2019,52.95,1
001991,02/15/2019,0.00,2
001991,03/01/2019,68.47,1
001991,03/01/2019,0.00,2
001991,03/15/2019,70.82,1
001991,03/15/2019,.60,2
001991,03/29/2019,71.82,1
001991,03/29/2019,0.00,2
001991,04/12/2019,66.23,1
001991,04/12/2019,0.00,2
001991,04/26/2019,62.08,1
001991,04/26/2019,0.00,2
001991,05/10/2019,77.97,1
001991,05/10/2019,0.00,2
001991,05/24/2019,71.43,1
001991,05/24/2019,0.00,2
001991,06/07/2019,69.33,1
001991,06/07/2019,0.00,2
001991,06/21/2019,76.77,1
001991,06/21/2019,0.00,2
001991,07/05/2019,75.77,1
001991,07/05/2019,0.00,2
001991,07/19/2019,79.87,1
001991,07/19/2019,.23,2
001991,08/02/2019,80.00,1
001991,08/02/2019,1.77,2
001991,08/16/2019,80.00,1
001991,08/16/2019,7.52,2
001991,08/30/2019,77.88,1
001991,08/30/2019,3.32,2
001150,01/04/2019,58.82,1
001150,01/04/2019,17.65,2
001150,01/18/2019,80.00,1
001150,01/18/2019,6.20,2
001150,02/01/2019,80.00,1
001150,02/01/2019,7.18,2
001150,02/15/2019,80.00,1
001150,02/15/2019,12.70,2
001150,03/01/2019,88.00,1
001150,03/01/2019,6.53,2
001150,03/15/2019,80.00,1
001150,03/15/2019,13.73,2
001150,03/29/2019,80.00,1
001150,03/29/2019,15.70,2
001150,04/12/2019,80.00,1
001150,04/12/2019,14.82,2
001150,04/26/2019,80.00,1
001150,04/26/2019,13.05,2
001150,05/10/2019,80.00,1
001150,05/10/2019,13.03,2
001150,05/24/2019,80.00,1
001150,05/24/2019,11.57,2
001150,06/07/2019,85.06,1
001150,06/07/2019,0.00,2
001150,06/21/2019,80.00,1
001150,06/21/2019,13.87,2
001150,07/05/2019,80.00,1
001150,07/05/2019,13.27,2
001150,07/19/2019,85.24,1
001150,07/19/2019,0.00,2
001150,08/02/2019,88.00,1
001150,08/02/2019,10.40,2
001150,08/16/2019,80.00,1
001150,08/16/2019,17.65,2
001150,08/30/2019,80.00,1
001150,08/30/2019,6.63,2
002245,09/27/2019,80.00,1
002245,09/27/2019,19.62,2
002245,10/11/2019,80.00,1
002245,10/11/2019,13.13,2
001959,01/04/2019,30.88,1
001959,01/04/2019,0.00,2
001959,01/18/2019,88.00,1
001959,01/18/2019,18.48,2
001959,02/01/2019,80.00,1
001959,02/01/2019,13.58,2
001959,02/15/2019,120.00,1
001959,02/15/2019,15.10,2
001959,03/01/2019,88.00,1
001959,03/01/2019,10.48,2
001959,03/15/2019,76.85,1
001959,03/15/2019,2.72,2
001959,03/29/2019,80.00,1
001959,03/29/2019,35.55,2
001959,04/12/2019,80.00,1
001959,04/12/2019,37.85,2
001959,04/26/2019,80.00,1
001959,04/26/2019,37.17,2
001959,05/10/2019,80.00,1
001959,05/10/2019,35.25,2
001959,05/24/2019,80.00,1
001959,05/24/2019,44.02,2
001959,06/07/2019,88.00,1
001959,06/07/2019,21.88,2
001959,06/21/2019,80.00,1
001959,06/21/2019,38.37,2
